name,pick,season,ftm,fta,3fgm,3fga,rim_made,rim_miss,mid_made,mid_miss,dunks_made,dunks_miss,oreb,dreb,ast,stl,blks,pts,gp,height,rec_rank,mpg,age,tov,sos,team_strength,international,NBA_impact,standard_error,NBA_minutes,NBA_seasons,NCAA_possessions_est,fga_est,ts_pct,ast_to_tov,ft_pct,three_pt_pct,rim_pct,dunk_rate,position
Darington Hobson,37.0,2010,130,199,39,108,101,67,37,106,16,3,75,250,160,44,15,555,35,79,71.0,33.6,21.3,104,3.5,10.0,0,-1.3,3.1,39.0,1.0,1985,419,0.5478126974099811,1.5384615384615385,0.6532663316582915,0.3611111111111111,0.6011904761904762,0.09523809523809523,SF
Tony Mitchell,37.0,2013,97,145,28,97,46,21,27,82,34,2,74,181,22,30,82,395,30,80,97.0,32.8,20.8,75,-1.4,-4.3,0,,,,,1649,273,0.5864014251781472,0.29333333333333333,0.6689655172413793,0.28865979381443296,0.6865671641791045,0.5074626865671642,PF
Richaun Holmes,37.0,2015,101,142,18,43,62,47,32,50,45,1,86,155,25,21,79,444,30,80,0.0,28.8,21.3,58,-0.1,3.9,0,-1.1,1.2,9301.0,10.0,1367,234,0.7487857528332433,0.43103448275862066,0.7112676056338029,0.4186046511627907,0.5688073394495413,0.41284403669724773,PF
Semi Ojeleye,37.0,2017,172,219,73,172,56,42,53,72,28,6,80,160,53,15,14,665,35,79,94.8,34.1,22.1,50,3.0,15.2,0,-4.5,1.6,4474.0,5.0,1897,395,0.6766932595245848,1.06,0.7853881278538812,0.42441860465116277,0.5714285714285714,0.2857142857142857,SF
Chinanu Onuaku,37.0,2016,33,56,0,1,44,26,56,54,37,3,91,172,51,24,62,307,31,82,86.6,24.6,19.2,65,5.5,16.0,0,-0.6,3.1,76.0,2.0,1255,181,0.7464501069830772,0.7846153846153846,0.5892857142857143,0.0,0.6285714285714286,0.5285714285714286,C
Gary Trent Jr.,37.0,2018,85,97,97,241,34,23,40,84,6,0,31,126,52,43,5,536,37,78,96.8,33.8,19.0,38,7.1,17.9,0,-1.8,1.1,13541.0,8.0,2197,422,0.5767409830420934,1.368421052631579,0.8762886597938144,0.4024896265560166,0.5964912280701754,0.10526315789473684,SG
Hunter Tyson,37.0,2023,93,111,83,205,42,22,29,42,18,1,44,280,50,32,4,520,34,80,49.2,34.7,22.6,35,1.9,6.9,0,-3.1,2.6,660.0,3.0,2012,340,0.6686554881185063,1.4285714285714286,0.8378378378378378,0.40487804878048783,0.65625,0.28125,SF
Chaz Lanier,37.0,2025,75,99,123,311,38,23,74,107,8,3,19,129,40,34,5,684,38,77,0.0,31.4,23.1,42,9.0,18.1,0,-1.2,2.9,256.0,1.0,1929,553,0.5732868445755667,0.9523809523809523,0.7575757575757576,0.3954983922829582,0.6229508196721312,0.13114754098360656,SG
JT Thor,37.0,2021,63,85,22,74,24,19,18,32,20,4,44,92,23,22,37,253,27,82,90.2,23.3,18.4,42,6.3,5.9,0,-1.6,2.0,2252.0,4.0,1146,167,0.6188845401174168,0.5476190476190477,0.7411764705882353,0.2972972972972973,0.5581395348837209,0.46511627906976744,PF
Chandler Parsons,38.0,2011,54,97,43,117,67,29,23,62,22,3,74,205,136,34,15,407,36,82,94.4,34.1,22.3,81,6.6,12.9,0,-0.3,1.1,13608.0,9.0,1960,298,0.5973347422801456,1.6790123456790123,0.5567010309278351,0.36752136752136755,0.6979166666666666,0.22916666666666666,PF
Andy Rautins,38.0,2010,66,81,98,241,13,10,16,14,1,0,18,100,171,69,8,424,35,76,0.0,32.5,22.3,98,7.0,17.1,0,-1.4,3.1,25.0,1.0,2002,294,0.6431258342434171,1.7448979591836735,0.8148148148148148,0.4066390041493776,0.5652173913043478,0.043478260869565216,SG
Nate Wolters,38.0,2013,182,221,62,163,96,51,71,96,0,0,33,138,180,55,4,702,31,75,0.0,38.5,21.7,75,-1.8,4.5,0,-1.5,2.2,1568.0,3.0,1888,477,0.611242685984954,2.4,0.8235294117647058,0.3803680981595092,0.6530612244897959,0.0,SG
Spencer Dinwiddie,38.0,2014,102,119,26,63,21,19,10,13,4,0,8,44,64,26,4,250,17,78,73.8,31.1,20.7,30,3.6,5.8,0,-0.2,0.9,17831.0,11.0,907,126,0.7008297824624354,2.1333333333333333,0.8571428571428571,0.4126984126984127,0.525,0.1,SG
Darrun Hilliard,38.0,2015,82,103,79,204,42,34,37,56,12,1,16,93,74,63,12,501,35,78,45.4,28.8,21.8,42,5.5,18.6,0,-1.5,2.5,858.0,3.0,1636,373,0.5988238668961561,1.7619047619047619,0.7961165048543689,0.3872549019607843,0.5526315789473685,0.15789473684210525,SG
Quincy Miller,38.0,2012,92,112,24,67,38,29,61,95,14,1,54,123,49,23,22,390,36,81,99.2,24.4,19.2,64,6.4,13.2,0,0.6,2.4,942.0,3.0,1479,290,0.5747465220466872,0.765625,0.8214285714285714,0.3582089552238806,0.5671641791044776,0.208955223880597,PF
Patrick McCaw,38.0,2016,80,104,62,176,56,34,23,36,13,1,34,127,120,75,13,450,31,79,60.6,34.2,20.2,65,2.0,2.7,0,-3.5,1.7,3624.0,5.0,1953,325,0.6068615816161398,1.8461538461538463,0.7692307692307693,0.3522727272727273,0.6222222222222222,0.14444444444444443,SF
Jordan Bell,38.0,2017,77,111,2,13,81,42,36,39,50,5,109,224,68,48,86,416,38,81,80.2,28.8,22.1,73,5.8,14.9,0,-0.8,2.0,2215.0,5.0,1890,211,0.8004926108374383,0.9315068493150684,0.6936936936936937,0.15384615384615385,0.6585365853658537,0.4065040650406504,PF
Khyri Thomas,38.0,2018,67,85,62,149,65,26,32,42,20,0,34,106,89,54,8,482,32,75,35.0,31.7,21.7,57,6.2,10.4,0,-1.3,2.7,422.0,3.0,1856,314,0.6858281161070006,1.5614035087719298,0.788235294117647,0.4161073825503356,0.7142857142857143,0.21978021978021978,SG
Saben Lee,38.0,2020,155,206,39,121,113,85,24,42,24,5,18,95,134,49,9,594,32,74,79.2,32.8,20.6,99,4.7,-0.8,0,-1.0,2.1,1932.0,4.0,1835,385,0.6244218316373729,1.3535353535353536,0.7524271844660194,0.32231404958677684,0.5707070707070707,0.12121212121212122,PG
Daniel Gafford,38.0,2019,114,193,0,0,96,37,31,68,86,5,91,186,23,29,63,540,32,83,92.4,28.7,20.3,76,5.5,6.8,0,0.0,1.2,9243.0,7.0,1641,232,0.8519500189322226,0.3026315789473684,0.5906735751295337,0.0,0.7218045112781954,0.6466165413533834,C
Ayo Dosunmu,38.0,2021,112,143,32,83,103,61,65,109,10,0,31,146,147,31,6,564,28,77,93.8,35.1,21.0,93,6.2,15.3,0,-1.7,1.3,9779.0,5.0,1740,421,0.5827409489171764,1.5806451612903225,0.7832167832167832,0.3855421686746988,0.6280487804878049,0.06097560975609756,SF
Ajay Mitchell,38.0,2024,153,178,30,80,89,62,61,77,2,0,7,102,107,32,10,540,27,77,0.0,31.5,21.6,69,-1.7,-2.0,1,1.8,2.0,2102.0,2.0,1487,369,0.6035947420191362,1.5507246376811594,0.8595505617977528,0.375,0.5894039735099338,0.013245033112582781,SF
Kam Jones,38.0,2025,57,88,64,206,157,88,45,55,0,0,22,130,200,47,9,653,34,76,67.2,33.8,22.9,63,7.2,12.3,0,-2.2,2.8,578.0,1.0,1957,551,0.5536525808858441,3.1746031746031744,0.6477272727272727,0.3106796116504854,0.6408163265306123,0.0,SG
Kennedy Chandler,38.0,2022,60,99,49,128,95,70,29,61,9,0,23,87,161,74,8,473,34,72,98.6,30.8,19.4,85,7.3,15.7,0,-1.5,2.7,653.0,2.0,1793,383,0.5544354838709677,1.8941176470588235,0.6060606060606061,0.3828125,0.5757575757575758,0.05454545454545454,PG
Jordan Walsh,38.0,2023,47,66,20,72,39,29,18,36,17,5,43,98,33,40,17,255,36,79,96.4,24.4,18.9,37,7.2,11.3,0,1.1,2.2,1712.0,3.0,1538,194,0.5716463414634146,0.8918918918918919,0.7121212121212122,0.2777777777777778,0.5735294117647058,0.25,PF
Landry Fields,39.0,2010,179,257,29,86,99,55,93,140,27,5,81,199,89,51,25,704,32,79,51.2,36.2,22.3,83,4.8,3.5,0,-0.2,1.5,6202.0,5.0,1954,473,0.6006006006006006,1.072289156626506,0.6964980544747081,0.3372093023255814,0.6428571428571429,0.17532467532467533,PF
Jeff Withey,39.0,2013,137,192,1,1,89,59,45,70,50,4,79,236,35,28,146,508,37,84,94.6,30.9,22.9,73,5.8,16.7,0,-0.8,2.0,2094.0,5.0,1939,264,0.7288797061524334,0.4794520547945205,0.7135416666666666,1.0,0.6013513513513513,0.33783783783783783,C
Khris Middleton,39.0,2012,39,52,19,74,22,14,53,68,2,1,26,71,41,18,5,250,19,79,79.8,29.1,20.5,41,7.7,2.9,0,1.6,0.9,28052.0,14.0,864,231,0.49235859461162756,1.0,0.75,0.25675675675675674,0.6111111111111112,0.05555555555555555,PF
Jerami Grant,39.0,2014,120,178,0,5,60,36,45,90,28,5,78,139,44,26,18,386,32,80,90.6,31.4,19.9,37,5.9,12.3,0,-1.9,0.9,22526.0,12.0,1494,236,0.6140239246627641,1.1891891891891893,0.6741573033707865,0.0,0.625,0.2916666666666667,PF
Jawun Evans,39.0,2017,145,180,35,93,93,98,76,106,0,0,23,83,198,55,4,594,31,73,94.8,29.2,20.3,87,8.5,12.3,0,-1.1,2.5,849.0,2.0,1630,466,0.5447542186353631,2.2758620689655173,0.8055555555555556,0.3763440860215054,0.4869109947643979,0.0,PG
Elijah Hughes,39.0,2020,135,166,78,228,45,20,63,95,12,1,13,145,109,37,26,609,32,78,60.2,36.7,21.9,73,4.6,7.9,0,-4.2,2.7,506.0,2.0,2001,451,0.5810625143118846,1.4931506849315068,0.8132530120481928,0.34210526315789475,0.6923076923076923,0.18461538461538463,SG
Neemias Queta,39.0,2021,99,140,0,2,82,61,39,63,42,3,80,204,74,30,94,418,28,84,0.0,30.0,21.3,66,1.9,9.6,1,1.3,1.9,3281.0,5.0,1471,247,0.6772521062864549,1.121212121212121,0.7071428571428572,0.0,0.5734265734265734,0.2937062937062937,PF
Alijah Martin,39.0,2025,89,117,79,226,59,38,23,37,28,7,46,124,82,56,7,546,38,74,0.0,30.4,23.1,55,8.6,20.3,0,-1.2,3.0,125.0,1.0,2036,383,0.6283373227766526,1.490909090909091,0.7606837606837606,0.3495575221238938,0.6082474226804123,0.28865979381443296,SG
Mouhamed Gueye,39.0,2023,89,132,11,40,83,65,52,97,40,4,111,165,63,27,27,472,33,83,90.0,32.1,20.2,77,5.1,6.3,1,1.0,2.2,1727.0,3.0,1713,337,0.5973473726840134,0.8181818181818182,0.6742424242424242,0.275,0.5608108108108109,0.2702702702702703,C
Jaylen Wells,39.0,2024,77,95,70,168,20,18,45,64,4,0,42,114,42,18,5,425,34,80,0.0,29.2,20.4,23,5.4,9.0,0,1.0,1.8,3816.0,2.0,1637,315,0.5955717488789237,1.826086956521739,0.8105263157894737,0.4166666666666667,0.5263157894736842,0.10526315789473684,SF
Jon Leuer,40.0,2011,113,134,54,146,40,17,116,146,17,1,57,189,56,17,30,621,34,82,84.0,33.5,21.7,54,7.0,14.8,0,-2.9,1.4,6005.0,8.0,1628,465,0.5926024887395984,1.037037037037037,0.8432835820895522,0.3698630136986301,0.7017543859649122,0.2982456140350877,PF
Lance Stephenson,40.0,2010,79,119,16,73,84,51,47,96,15,1,63,119,84,31,6,419,34,77,98.4,28.2,19.3,81,6.5,6.8,0,-2.0,1.1,14287.0,10.0,1590,351,0.5193871479571598,1.037037037037037,0.6638655462184874,0.2191780821917808,0.6222222222222222,0.1111111111111111,SF
Will Barton,40.0,2012,134,179,37,107,92,51,60,97,41,4,70,209,101,50,25,631,35,78,97.6,35.3,21.0,75,5.0,14.4,0,-3.2,1.0,17619.0,11.0,2074,407,0.6494976943346509,1.3466666666666667,0.7486033519553073,0.34579439252336447,0.6433566433566433,0.2867132867132867,SF
Josh Richardson,40.0,2015,99,124,46,128,41,22,89,111,8,0,28,115,115,67,16,513,32,78,51.0,36.3,21.4,85,5.8,3.5,0,-1.0,1.0,16462.0,10.0,1774,391,0.5756800430918395,1.3529411764705883,0.7983870967741935,0.359375,0.6507936507936508,0.12698412698412698,SF
Grant Jerrett,40.0,2013,18,22,32,79,10,9,13,34,8,1,37,85,18,16,33,176,34,82,98.4,17.8,19.5,19,5.5,13.8,0,-0.6,3.1,52.0,1.0,1016,145,0.5689164727178692,0.9473684210526315,0.8181818181818182,0.4050632911392405,0.5263157894736842,0.42105263157894735,PF
Glenn Robinson III,40.0,2014,87,115,33,108,55,26,57,89,37,2,54,110,44,35,11,484,37,78,96.8,32.3,20.1,46,7.2,14.1,0,-3.2,1.5,5348.0,7.0,1858,335,0.6275933609958506,0.9565217391304348,0.7565217391304347,0.3055555555555556,0.6790123456790124,0.4567901234567901,SF
Justin James,40.0,2019,193,260,49,163,77,65,73,141,25,2,31,233,137,46,17,684,31,79,23.0,38.2,22.0,129,-0.1,-9.5,0,-3.4,2.7,549.0,2.0,2071,519,0.5399431638774866,1.062015503875969,0.7423076923076923,0.3006134969325153,0.5422535211267606,0.176056338028169,SF
Diamond Stone,40.0,2016,96,128,0,0,75,54,40,70,48,0,76,110,14,17,54,422,34,83,99.0,22.8,19.0,52,7.0,12.0,0,0.3,3.1,26.0,1.0,1295,239,0.714479208993634,0.2692307692307692,0.75,0.0,0.5813953488372093,0.37209302325581395,C
Dwayne Bacon,40.0,2017,104,138,57,171,72,52,70,97,22,4,35,112,61,35,4,603,35,79,96.8,28.8,21.4,71,6.3,12.3,0,-4.2,1.6,3996.0,4.0,1828,462,0.5767906336088154,0.8591549295774648,0.7536231884057971,0.3333333333333333,0.5806451612903226,0.1774193548387097,SF
Jared Butler,40.0,2021,71,91,77,185,60,36,35,54,5,1,13,86,144,59,11,502,30,75,80.8,30.4,20.5,85,5.0,18.4,0,-1.1,2.0,2047.0,4.0,1573,370,0.6121354014242513,1.6941176470588235,0.7802197802197802,0.41621621621621624,0.625,0.052083333333333336,SG
Robert Woodard II,40.0,2020,50,78,30,70,35,26,42,70,29,3,68,135,40,35,32,352,31,79,87.6,33.0,20.3,58,4.5,8.3,0,-0.5,3.1,89.0,2.0,1722,243,0.6346458964373287,0.6896551724137931,0.6410256410256411,0.42857142857142855,0.5737704918032787,0.47540983606557374,PF
Oso Ighodaro,40.0,2024,91,146,0,2,51,56,83,77,62,9,93,155,105,38,46,483,36,83,76.0,32.5,21.5,64,6.9,12.6,0,-0.1,2.0,2756.0,2.0,2024,269,0.7247029168167086,1.640625,0.6232876712328768,0.0,0.4766355140186916,0.5794392523364486,PF
Micah Peavy,40.0,2025,60,91,52,130,74,67,60,86,33,5,53,132,114,74,16,550,32,80,91.8,37.0,23.5,83,3.7,4.7,0,-1.3,2.6,953.0,1.0,2019,417,0.6016978820234552,1.3734939759036144,0.6593406593406593,0.4,0.524822695035461,0.23404255319148937,SF
Bryce McGowens,40.0,2022,162,195,40,146,73,70,29,60,18,1,22,139,43,22,10,522,31,79,94.8,33.3,19.2,65,5.4,-0.1,0,-1.5,1.9,2560.0,4.0,1856,378,0.5627425614489003,0.6615384615384615,0.8307692307692308,0.273972602739726,0.5104895104895105,0.1258741258741259,SF
Maxwell Lewis,40.0,2023,102,130,39,120,64,52,46,72,21,2,35,130,81,24,22,494,29,79,73.2,31.4,20.5,95,2.7,-1.6,0,-3.2,2.8,423.0,2.0,1680,354,0.60068093385214,0.8526315789473684,0.7846153846153846,0.325,0.5517241379310345,0.1810344827586207,SF
Jarvis Varnado,41.0,2010,128,210,0,0,66,45,64,83,54,4,107,262,32,24,170,496,36,81,88.8,31.5,22.3,71,4.3,10.4,0,-1.9,2.8,401.0,2.0,1929,258,0.7077625570776256,0.4507042253521127,0.6095238095238096,0.0,0.5945945945945946,0.4864864864864865,PF
Tyshawn Taylor,41.0,2012,137,199,58,152,73,57,78,93,15,0,8,83,186,52,6,647,39,75,87.2,33.4,21.8,138,8.3,17.5,0,-4.6,2.7,507.0,2.0,2193,453,0.5984534556755957,1.3478260869565217,0.6884422110552764,0.3815789473684211,0.5615384615384615,0.11538461538461539,SF
Darius Morris,41.0,2011,106,148,15,61,74,45,100,111,4,1,31,106,223,34,1,507,34,76,80.2,34.8,20.0,101,8.1,10.0,0,-3.9,2.2,1566.0,4.0,1833,391,0.5557747961062878,2.207920792079208,0.7162162162162162,0.2459016393442623,0.6218487394957983,0.03361344537815126,SF
Jamaal Franklin,41.0,2013,173,219,41,147,44,38,58,91,16,0,51,249,105,52,23,532,32,77,0.0,33.2,21.5,109,5.0,10.7,0,-0.7,3.0,180.0,2.0,1761,378,0.5607555443123367,0.963302752293578,0.7899543378995434,0.2789115646258503,0.5365853658536586,0.1951219512195122,SF
Pat Connaughton,41.0,2015,50,64,93,220,40,38,22,23,11,2,41,241,57,27,36,475,38,77,80.8,35.6,22.1,44,6.0,14.5,0,-1.4,1.0,13320.0,11.0,2146,343,0.6398857635521069,1.2954545454545454,0.78125,0.42272727272727273,0.5128205128205128,0.14102564102564102,SG
Eric Paschall,41.0,2019,135,181,70,201,50,35,41,72,34,2,46,175,77,26,17,595,36,80,58.2,36.1,22.2,82,5.0,9.8,0,-4.2,1.8,3085.0,3.0,2113,399,0.6215527327427712,0.9390243902439024,0.7458563535911602,0.3482587064676617,0.5882352941176471,0.4,SF
Tyler Dorsey,41.0,2017,103,137,86,203,69,43,25,52,5,0,32,99,65,29,4,556,38,76,94.6,30.0,20.9,57,5.7,14.9,0,-2.5,2.1,1673.0,3.0,1967,392,0.6146634827982665,1.1403508771929824,0.7518248175182481,0.4236453201970443,0.6160714285714286,0.044642857142857144,SG
Stephen Zimmerman Jr.,41.0,2016,63,99,4,16,39,37,35,59,17,2,55,162,21,12,48,257,25,84,98.0,26.3,19.3,52,3.2,2.7,0,-0.4,3.1,105.0,1.0,1190,186,0.5597665098449207,0.40384615384615385,0.6363636363636364,0.25,0.5131578947368421,0.2236842105263158,C
Jarred Vanderbilt,41.0,2018,24,38,0,1,15,20,6,17,8,0,46,64,14,6,11,82,14,81,97.8,17.0,18.9,15,8.3,11.0,0,-0.3,1.3,7696.0,8.0,417,59,0.5414685684099313,0.9333333333333333,0.631578947368421,0.0,0.42857142857142855,0.22857142857142856,PF
Tre Jones,41.0,2020,108,140,39,108,61,52,62,100,0,0,19,104,185,52,10,471,29,75,97.2,35.4,20.0,78,5.9,16.1,0,0.2,1.3,8166.0,6.0,1885,383,0.529689608636977,2.371794871794872,0.7714285714285715,0.3611111111111111,0.5398230088495575,0.0,SF
Joe Wieskamp,41.0,2021,65,96,73,158,47,39,30,41,11,1,37,168,53,29,10,460,31,78,88.2,29.3,21.4,43,6.3,12.9,0,-1.0,2.9,255.0,2.0,1602,315,0.6438248796327399,1.2325581395348837,0.6770833333333334,0.4620253164556962,0.5465116279069767,0.12790697674418605,SG
E.J. Liddell,41.0,2022,169,221,46,123,43,24,99,109,15,1,72,181,76,18,80,621,32,79,91.4,33.2,21.1,79,6.3,9.5,0,-1.4,2.9,461.0,3.0,1726,398,0.6269687424279137,0.9620253164556962,0.7647058823529411,0.37398373983739835,0.6417910447761194,0.22388059701492538,SF
Koby Brea,41.0,2025,32,35,93,214,18,13,24,32,12,0,10,105,48,17,12,419,36,79,0.0,28.1,22.2,17,10.1,14.0,0,-0.8,3.1,84.0,1.0,1822,301,0.6621365360303414,2.823529411764706,0.9142857142857143,0.43457943925233644,0.5806451612903226,0.3870967741935484,SF
Amari Bailey,41.0,2023,44,63,21,54,61,40,37,64,16,1,25,89,65,34,9,335,30,77,98.4,26.9,18.9,73,4.9,16.8,0,0.7,3.1,63.0,1.0,1367,256,0.5903707881009446,0.8904109589041096,0.6984126984126984,0.3888888888888889,0.6039603960396039,0.15841584158415842,SF
Adem Bona,41.0,2024,101,145,0,2,64,36,39,65,45,2,64,125,40,36,56,397,32,82,97.0,26.5,20.8,80,3.8,3.2,1,-1.0,2.1,2103.0,2.0,1376,206,0.7357301704966641,0.5,0.696551724137931,0.0,0.64,0.45,C
Doron Lamb,42.0,2012,123,149,76,163,52,27,47,80,0,0,15,93,60,19,2,549,40,76,95.4,31.2,20.2,44,6.3,20.3,0,-2.7,2.3,1273.0,2.0,2070,369,0.6316734167893961,1.3636363636363635,0.825503355704698,0.4662576687116564,0.6582278481012658,0.0,SG
Nick Johnson,42.0,2014,146,187,62,169,53,42,61,115,29,2,31,123,107,43,25,618,38,75,95.2,33.0,21.1,64,6.7,19.2,0,-2.5,2.8,308.0,1.0,2006,440,0.5916366699854485,1.671875,0.7807486631016043,0.3668639053254438,0.5578947368421052,0.30526315789473685,SG
Pierre Jackson,42.0,2013,192,240,88,245,80,52,44,82,4,0,24,111,255,54,0,712,36,70,0.0,34.8,21.4,122,5.7,10.9,0,-0.8,3.1,74.0,1.0,2132,503,0.5849490634242523,2.0901639344262297,0.8,0.35918367346938773,0.6060606060606061,0.030303030303030304,PG
Isaiah Whitehead,42.0,2016,149,196,81,222,47,48,66,127,0,1,18,104,173,40,49,618,34,76,97.4,32.3,20.9,119,5.7,10.1,0,-1.5,2.1,1799.0,2.0,1942,510,0.5182476854957735,1.453781512605042,0.7602040816326531,0.36486486486486486,0.49473684210526314,0.0,SG
Thomas Bryant,42.0,2017,108,148,23,60,60,46,28,53,37,1,76,150,50,26,52,427,34,82,96.2,28.1,19.5,78,5.4,9.4,0,-0.7,1.4,6795.0,9.0,1656,247,0.6840317826476996,0.6410256410256411,0.7297297297297297,0.38333333333333336,0.5660377358490566,0.3490566037735849,PF
Admiral Schofield,42.0,2019,60,86,73,173,66,46,75,108,18,3,42,179,73,32,17,594,36,78,50.0,31.8,21.8,68,6.6,15.2,0,-4.1,2.2,1367.0,4.0,1978,468,0.5871421793452475,1.0735294117647058,0.6976744186046512,0.42196531791907516,0.5892857142857143,0.16071428571428573,SG
Bruce Brown Jr.,42.0,2018,44,70,16,60,34,40,14,25,14,1,25,110,76,25,15,216,19,77,94.6,33.7,21.4,43,3.0,9.4,0,-2.0,1.0,14292.0,8.0,1108,173,0.5299313052011776,1.7674418604651163,0.6285714285714286,0.26666666666666666,0.4594594594594595,0.1891891891891892,SF
Isaiah Livers,42.0,2021,47,54,50,116,18,21,24,34,10,0,25,113,46,13,17,301,23,79,73.6,31.6,22.5,26,5.6,13.8,0,-2.2,2.0,2338.0,4.0,1233,213,0.6356648082446359,1.7692307692307692,0.8703703703703703,0.43103448275862066,0.46153846153846156,0.2564102564102564,SF
Nick Richards,42.0,2020,109,145,0,0,49,21,50,69,64,1,81,160,7,3,66,435,31,83,96.6,29.6,22.1,49,4.2,10.7,1,-4.9,1.5,5300.0,6.0,1573,189,0.8603639240506329,0.14285714285714285,0.7517241379310344,0.0,0.7,0.9142857142857143,C
Maxime Raynaud,42.0,2025,114,148,67,193,77,42,90,127,29,5,95,276,58,30,50,707,35,85,0.0,33.5,21.8,84,3.5,4.8,1,-2.7,2.2,1896.0,1.0,1967,529,0.5949976435736888,0.6904761904761905,0.7702702702702703,0.3471502590673575,0.6470588235294118,0.24369747899159663,PF
Trevor Keels,42.0,2022,65,97,54,173,66,43,25,42,2,0,30,94,96,43,2,413,36,76,96.0,30.2,18.4,45,5.3,14.7,0,-0.9,3.2,24.0,2.0,1855,349,0.5272160947712419,2.1333333333333333,0.6701030927835051,0.31213872832369943,0.6055045871559633,0.01834862385321101,SF
KJ Simpson,42.0,2024,163,186,79,182,101,88,52,75,11,3,28,188,181,60,2,728,37,74,82.6,35.1,21.5,82,5.2,10.3,0,-2.8,2.4,1103.0,2.0,2234,498,0.6277593818984547,2.207317073170732,0.8763440860215054,0.4340659340659341,0.5343915343915344,0.0582010582010582,PG
Mike Scott,43.0,2012,139,172,6,20,63,27,136,124,10,1,70,195,37,21,15,575,32,80,26.8,31.2,23.5,67,3.4,11.1,0,-2.8,1.2,10032.0,9.0,1524,370,0.6450816729492012,0.5522388059701493,0.8081395348837209,0.3,0.7,0.1111111111111111,PF
Malcolm Lee,43.0,2011,112,144,39,132,73,34,21,53,8,2,23,78,67,21,7,433,33,77,93.6,33.1,20.7,55,6.1,8.0,0,-0.4,2.7,532.0,3.0,1822,313,0.575247103836752,1.2181818181818183,0.7777777777777778,0.29545454545454547,0.6822429906542056,0.07476635514018691,SF
Devin Ebanks,43.0,2010,117,152,3,30,80,46,51,98,10,0,99,176,83,36,23,408,34,81,91.2,34.1,20.3,75,9.3,15.8,0,-1.9,2.5,827.0,3.0,1856,305,0.5485640529202969,1.1066666666666667,0.7697368421052632,0.1,0.6349206349206349,0.07936507936507936,PF
Joseph Young,43.0,2015,124,133,91,250,58,42,88,118,18,1,18,137,130,40,1,724,35,74,78.8,36.7,22.6,84,5.4,7.2,0,-4.5,2.4,1094.0,3.0,2183,556,0.5890776541040161,1.5476190476190477,0.9323308270676691,0.364,0.58,0.18,PG
Jaylen Nowell,43.0,2019,95,122,51,116,83,34,76,115,8,2,35,155,112,46,9,582,36,76,86.8,34.4,19.5,106,4.7,8.6,0,-1.6,1.7,3644.0,6.0,2084,424,0.6091944397923296,1.0566037735849056,0.7786885245901639,0.4396551724137931,0.7094017094017094,0.06837606837606838,SF
Jahmi'us Ramsey,43.0,2020,50,78,60,141,47,43,36,59,5,4,20,88,60,36,18,406,27,76,93.8,31.2,18.6,54,5.6,11.4,0,-0.5,2.8,351.0,3.0,1428,326,0.5633880994671403,1.1111111111111112,0.6410256410256411,0.425531914893617,0.5222222222222223,0.05555555555555555,SG
Greg Brown III,43.0,2021,51,72,30,91,25,26,12,18,14,7,31,129,10,15,26,243,26,81,98.6,20.6,19.4,60,5.5,10.0,0,-1.8,2.5,781.0,3.0,932,172,0.5965239591516104,0.16666666666666666,0.7083333333333334,0.32967032967032966,0.49019607843137253,0.27450980392156865,SF
Jamir Watkins,43.0,2025,183,245,53,165,57,51,43,75,24,0,33,149,76,38,17,590,32,79,63.8,30.9,23.5,86,3.9,4.5,0,0.3,2.5,1061.0,1.0,1729,391,0.5914194065757818,0.8837209302325582,0.746938775510204,0.3212121212121212,0.5277777777777778,0.2222222222222222,SF
Moussa Diabate,43.0,2022,52,84,3,14,51,21,29,61,34,6,76,115,26,11,28,289,32,83,97.2,24.9,20.0,47,8.1,9.1,1,2.2,1.9,3311.0,4.0,1331,176,0.6785311795642374,0.5531914893617021,0.6190476190476191,0.21428571428571427,0.7083333333333334,0.4722222222222222,C
Charles Jenkins,44.0,2011,179,217,63,152,93,46,83,95,0,0,16,87,150,53,20,720,32,75,0.0,37.4,21.9,71,0.8,1.3,0,-4.0,2.3,1354.0,2.0,1927,469,0.6377551020408163,2.112676056338028,0.8248847926267281,0.4144736842105263,0.6690647482014388,0.0,SG
Kim English,44.0,2012,87,120,78,170,53,15,40,49,0,1,30,118,56,45,10,507,35,78,74.8,33.6,23.3,59,4.6,15.4,0,-2.9,2.8,408.0,1.0,1945,327,0.6674565560821485,0.9491525423728814,0.725,0.4588235294117647,0.7794117647058824,0.0,SG
Jerome Jordan,44.0,2010,165,240,0,0,58,34,66,111,59,3,79,227,44,15,82,531,34,84,38.0,29.9,22.3,77,3.1,7.6,0,-3.1,2.7,509.0,2.0,1710,269,0.7087560064068339,0.5714285714285714,0.6875,0.0,0.6304347826086957,0.6413043478260869,C
Mike Muscala,44.0,2013,175,222,4,16,94,61,92,140,32,4,98,275,77,17,77,623,33,83,9.2,32.1,21.6,57,-0.5,8.5,0,-1.5,1.2,8524.0,11.0,1658,403,0.6221538707357993,1.3508771929824561,0.7882882882882883,0.25,0.6064516129032258,0.2064516129032258,PF
Markel Brown,44.0,2014,149,194,55,145,54,34,53,85,28,3,36,143,99,34,35,584,34,75,71.8,35.3,22.3,55,6.2,13.5,0,-3.3,2.1,1807.0,3.0,2085,371,0.6398457358225962,1.8,0.7680412371134021,0.3793103448275862,0.6136363636363636,0.3181818181818182,SG
